,id,tweet,label
5766,5767,taken togeth three paramet chang result reduc project covid hospit signific chang project death,real
5767,5768,medscap poll feel burn sinc covid crisi began,real
5768,5769,two peopl consid recov covid mean activ case covid new zealand manag isol quarantin,real
5769,5770,short documentari unit state ruin world fail someth drink bleach known mm miracl miner solut miracl cure coronaviru wors thing googl send tweet,fake
5770,5771,state report new death today day averag still live lost per day http co xn cmm,real
5771,5772,nashvil man success treat coronaviru wedg lime http co jtfjppfwzw beer nashvil coronaviru epidem corona,fake
5772,5773,coronaviru minist eye extens insolv measur http co es ynpp n,real
5773,5774,today nine covid vaccin candid alreadi covax portfolio go phase trial portfolio alreadi broadest world constantli expand drtedro,real
5774,5775,close half million confirm case mean almost everi test come back posit state report incomplet unreli statist aggreg number reason accur http co exrb pplyv,real
5775,5776,coronaviru taj mahal reopen despit india record new covid case singl day http co adtin tyrz,real
5776,5777,second spike diseas may occur social distanc stop intervent import buy time creat surg capac hospit develop therapeut drug may potenti lower hospit fatal rate covid,real
5777,5778,high level sulfur dioxid wuhan may sign mass cremat victim coronaviru,fake
5778,5779,singl mother neighbour bought ferrari covid payment disgrac http co uqlyx iweo,fake
5779,5780,indiafightscorona pie chart show overal percentag covid case three differ categori total case recov discharg one fifth e total case activ total case death secretari mohfw india http co uypi p,real
5780,5781,pro biden facebook group claim trump ask gratitud dealt covid said mayb big thank mr presid call evid trump said http co atjpmdkxoo,fake
5781,5782,updat minhealthnz new case covid report new zealand today number activ case new zealand remain manag isol quarantin facil case covid commun,real
5782,5783,coronaviru covid nyc trump stay substanti american death origin project think good job http co hxfvgxgj,fake
5783,5784,new case covid nigeria lago bauchi fct edo bayelsa ogun oyo anambra kaduna ondo abia osun plateau kwara kano ebonyi sokoto borno confirm discharg death http co hvhcyss ps,real
5784,5785,current five molecular laboratori ncdc laboratori network capac test covid nigeria lab team work around clock ensur rapid test sampl suspect covid nigeria case across countri http co besacz wtb,real
5785,5786,doctor wuhan hospit seen collaps later lost life result infect coronaviru ncov front patient hospit staff,fake
5786,5787,year ago year old astrolog abhigyan anand made predict thecoronaviru,fake
5787,5788,rt gh us state ny nj ct track contain covid covidactnow wearamask http co qehlpnt ew,real
5788,5789,infect put famili risk life threaten condit call sepsi know step take get ahead sepsi http co lhyatv osq http co krbbdtg k,real
5789,5790,today recoveryr covid case covid covid covid covid covid india covidupd coronaviru corona coronaupd coronavirusindia coronavirusupd coronaviruspandem http co hqnkuvivo,real
5790,5791,death stay today new jersey alon report death today http co fcj uquv k,real
5791,5792,latest updat prime minist director gener health today report new case covid today combin total confirm probabl covid case remain http co ijxza ej k,real
5792,5793,neighbor noia region galicia spain infect coronaviru,fake
5793,5794,news app send articl like trump tax record go bring campaign like none support care use covid like bioweapon american peopl like said china would still care,fake
5794,5795,countri phase alloc build popul would cover risk group protect highest risk peopl everywher amp time stabilis health system amp rebuild economi drtedro,real
5795,5796,runni nose cough sputum symptom covid,fake
5796,5797,new case women travel togeth arriv pakistan via dubai juli manag isol sudima rotorua transfer quarantin facil auckland,real
5797,5798,trillion feder coronaviru stimulu packag borrow basic china,fake
5798,5799,fail us middl worst epidem year former chief scientif advis sir david king say unless govern establish function track trace system go second total lockdown latest http co vtjgcsornu http co dv ku eje,real
5799,5800,muammar gaddafi predict current coronaviru pandem warn would creat peopl would sell antidot,fake
5800,5801,telangana state govern distribut ramadan gift pack lockdown,fake
5801,5802,upsid covid pension fund solvent http co lm dykalv,fake
5802,5803,note arizona fall case complet test count yesterday worth recal juli governor ducey said state would k test per day end juli day roll averag test report test report http co figd lf,real
5803,5804,case discov south region caveat test shortag ne outbreak mean test caught fraction infect yet know infect caught south backlog begun appear http co bugbbv,real
5804,5805,coronavirusupd state wise detail total confirm covid case till septemb state confirm case state confirm case state confirm case total confirm case far http co veaukpkaqx,real
5805,5806,senior mp warn british defenc foreign polici review flaw postpon full effect covid pandem known http co xxbvywtarw,real
5806,5807,trump administr collabor mckesson covid vaccin distribut http co sutorhapc,fake
5807,5808,guatemalan ministri health hide covid case hospit citi amatitl n,fake
5808,5809,potenti contact includ peopl flight brisban peopl manag isol facil includ staff,real
5809,5810,unit state recruit doctor confront covid,fake
5810,5811,doctor behind video ya keep share hydroxychloroquin cure corona viru,fake
5811,5812,man becom fluent spanish complet physic degre amp learn code patient wait covid test result http co yqlzdmkxjf,fake
5812,5813,inform circul social media prolong use face mask healthi peopl may caus death fals face mask safe use healthi person age year pleas remov mask public space lead spread covid http co gkifxyicm,real
5813,5814,woman infect covid give birth twin name corona viru,fake
5814,5815,get test covid nigeria test conduct categori peopl present covid symptom contact confirm case resid area moder high preval covid recent returne takerespons http co rarygxc,real
5815,5816,drink pigeon membran slurri cure covid,fake
5816,5817,claim india began screen travel covid affect nation singl case pm modi fact countri case januari india report st case yet india screen travel china hong kong http co caogenfur,fake
5817,5818,fan rock elvi poster http co dta xza coronaviru elvispresley rocknrol memphi elvisl graceland,fake
5818,5819,daili updat publish state report k test import caveat miss test data florida due hurrican k case report death keep mind monday weekend delay fill later week http co p zsch jmq,real
5819,5820,indiafightscorona total new case report last hour maharashtra alon contribut andhra pradesh contribut new case report state staysaf http co mkfaqyyxqu,real
5820,5821,india beat russia indian hv right covid test free w effici health infra v control commun spreader low incom poor elder vulner face stigma amp live frustrat mohfw india hang head shame indsupremecourt http co c ifxck ri http co mwxta r z,fake
5821,5822,mumbai policewoman felt dizzi fell test posit covid,fake
5822,5823,florida man warn new yorker http co tul vsimem newyork coronaviru florida warn quarantin,fake
5823,5824,news woman made onlin friend lockdown horrifi suggest actual meet http co xveaaqhrmp http co yadnqbx xj,fake
5824,5825,us hit anoth grim coronaviru mileston potu realdonaldtrump govphilscott davezuckermanvt inform viral infect complet control n acetylcystein legal respons http co hoonsq zu,fake
5825,5826,video show fbi raid synagogu requisit medic devic,fake
5826,5827,coronaviru uk case hit four month high second day row http co pq jc k u,real
5827,5828,airlin start fli window prevent spread covid http co uherg edun,fake
5828,5829,news america entir coronaviru free within mile chuck norri studi show http co k xig wbaf http co mo kszk zg,fake
5829,5830,woman fallen move car motorway lean window film snapchat video http co exzth ou,real
5830,5831,ten thousand korean ask expel chines anti chines bandwagon swept across world,fake
5831,5832,giniminimanemo jacobselisabeth live heath inequ kill black peopl unhealthi environ flatland year earlier white peopl hill ignor kind dispar outcom ugli human alexismadrig,real
5832,5833,alanlcit benzorn daili posit better indic use state report neg test result one point hand alexismadrig,real
5833,5834,fourteen new case covid report nigeria lago fct pm th march confirm case covid report nigeria death http co qowi bepag,real
